domain,google_indexed,archive_api_url
refinery.com,1,http://web.archive.org/cdx/search/cdx?url=refinery.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
modellifestyle.com,1,http://web.archive.org/cdx/search/cdx?url=modellifestyle.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
streamaudio.com,1,http://web.archive.org/cdx/search/cdx?url=streamaudio.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pornphone.com,1,http://web.archive.org/cdx/search/cdx?url=pornphone.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
palmgamingworld.com,1,http://web.archive.org/cdx/search/cdx?url=palmgamingworld.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
newparty.org,1,http://web.archive.org/cdx/search/cdx?url=newparty.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tmschool.net,1,http://web.archive.org/cdx/search/cdx?url=tmschool.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bestpicever.com,0,http://web.archive.org/cdx/search/cdx?url=bestpicever.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
stocknod.com,1,http://web.archive.org/cdx/search/cdx?url=stocknod.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
empressr.com,1,http://web.archive.org/cdx/search/cdx?url=empressr.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sdnb.com,1,http://web.archive.org/cdx/search/cdx?url=sdnb.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sojournercafe.com,1,http://web.archive.org/cdx/search/cdx?url=sojournercafe.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
alphainventions.com,1,http://web.archive.org/cdx/search/cdx?url=alphainventions.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
writeclickhosting.com,1,http://web.archive.org/cdx/search/cdx?url=writeclickhosting.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
privatecamz.com,1,http://web.archive.org/cdx/search/cdx?url=privatecamz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webtvlist.com,1,http://web.archive.org/cdx/search/cdx?url=webtvlist.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
kvaz.com,1,http://web.archive.org/cdx/search/cdx?url=kvaz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ownwallpapers.com,1,http://web.archive.org/cdx/search/cdx?url=ownwallpapers.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
huzz.com,1,http://web.archive.org/cdx/search/cdx?url=huzz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
avat.com,1,http://web.archive.org/cdx/search/cdx?url=avat.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
northstarbar.com,1,http://web.archive.org/cdx/search/cdx?url=northstarbar.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
upmo.com,1,http://web.archive.org/cdx/search/cdx?url=upmo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tomoesushi.com,1,http://web.archive.org/cdx/search/cdx?url=tomoesushi.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pixelgirlshop.com,1,http://web.archive.org/cdx/search/cdx?url=pixelgirlshop.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
firsttimemomanddad.com,1,http://web.archive.org/cdx/search/cdx?url=firsttimemomanddad.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hotstays.com,1,http://web.archive.org/cdx/search/cdx?url=hotstays.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fractals.com,0,http://web.archive.org/cdx/search/cdx?url=fractals.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
chinadailymail.com,1,http://web.archive.org/cdx/search/cdx?url=chinadailymail.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vervemag.com,1,http://web.archive.org/cdx/search/cdx?url=vervemag.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hotelssydney.com,1,http://web.archive.org/cdx/search/cdx?url=hotelssydney.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansbsh.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansbsh.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloanshsh.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloanshsh.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansdpb.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansdpb.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansqdm.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansqdm.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansbsj.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansbsj.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansdpk.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansdpk.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloanslks.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloanslks.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansbse.com,0,http://web.archive.org/cdx/search/cdx?url=paydayloansbse.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansdpg.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansdpg.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansdpt.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansdpt.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloanshsc.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloanshsc.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansdpn.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansdpn.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansbsb.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansbsb.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansbcd.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansbcd.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansnsc.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansnsc.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansbsi.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansbsi.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansqxt.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansqxt.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
where2holiday.com,1,http://web.archive.org/cdx/search/cdx?url=where2holiday.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
puffinway.co.uk,0,http://web.archive.org/cdx/search/cdx?url=puffinway.co.ukoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansqxk.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansqxk.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansqxg.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansqxg.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paydayloansqxc.com,1,http://web.archive.org/cdx/search/cdx?url=paydayloansqxc.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
kars.com,1,http://web.archive.org/cdx/search/cdx?url=kars.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
marineart.com,1,http://web.archive.org/cdx/search/cdx?url=marineart.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
weddingstand.com,1,http://web.archive.org/cdx/search/cdx?url=weddingstand.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
justkidcostumes.com,1,http://web.archive.org/cdx/search/cdx?url=justkidcostumes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
whiteninjacomics.com,1,http://web.archive.org/cdx/search/cdx?url=whiteninjacomics.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
moviebloopers.com,1,http://web.archive.org/cdx/search/cdx?url=moviebloopers.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
salmiya.net,1,http://web.archive.org/cdx/search/cdx?url=salmiya.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fayez.net,1,http://web.archive.org/cdx/search/cdx?url=fayez.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
alafasy.com,1,http://web.archive.org/cdx/search/cdx?url=alafasy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
blellow.com,1,http://web.archive.org/cdx/search/cdx?url=blellow.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
consulatebrazil.org,1,http://web.archive.org/cdx/search/cdx?url=consulatebrazil.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bibliotecasvirtuales.com,1,http://web.archive.org/cdx/search/cdx?url=bibliotecasvirtuales.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
storkslanding.com,1,http://web.archive.org/cdx/search/cdx?url=storkslanding.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
virsale.com,1,http://web.archive.org/cdx/search/cdx?url=virsale.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
easy2bid.com,1,http://web.archive.org/cdx/search/cdx?url=easy2bid.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
luxurywatchsuk.co.uk,0,http://web.archive.org/cdx/search/cdx?url=luxurywatchsuk.co.ukoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gina.net,1,http://web.archive.org/cdx/search/cdx?url=gina.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
zks.net,1,http://web.archive.org/cdx/search/cdx?url=zks.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jas.net,1,http://web.archive.org/cdx/search/cdx?url=jas.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fispal.com,1,http://web.archive.org/cdx/search/cdx?url=fispal.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
whaleclub.com,1,http://web.archive.org/cdx/search/cdx?url=whaleclub.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jewishmother.com,1,http://web.archive.org/cdx/search/cdx?url=jewishmother.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
answerla.org,1,http://web.archive.org/cdx/search/cdx?url=answerla.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thaistartup.net,1,http://web.archive.org/cdx/search/cdx?url=thaistartup.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
clubreseau.com,1,http://web.archive.org/cdx/search/cdx?url=clubreseau.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ecobites.com,1,http://web.archive.org/cdx/search/cdx?url=ecobites.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
redz.com,1,http://web.archive.org/cdx/search/cdx?url=redz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
saanj.net,1,http://web.archive.org/cdx/search/cdx?url=saanj.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
topshoesclub.com,1,http://web.archive.org/cdx/search/cdx?url=topshoesclub.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
snowboards-for-sale.com,1,http://web.archive.org/cdx/search/cdx?url=snowboards-for-sale.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
francehotelreservation.com,1,http://web.archive.org/cdx/search/cdx?url=francehotelreservation.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cutestgirls.com,1,http://web.archive.org/cdx/search/cdx?url=cutestgirls.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mobiletrax.com,1,http://web.archive.org/cdx/search/cdx?url=mobiletrax.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webcamsabroad.com,1,http://web.archive.org/cdx/search/cdx?url=webcamsabroad.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
canaryinfo.com,1,http://web.archive.org/cdx/search/cdx?url=canaryinfo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jpracing.com,1,http://web.archive.org/cdx/search/cdx?url=jpracing.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
audioi.com,1,http://web.archive.org/cdx/search/cdx?url=audioi.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
lottebuy.com,1,http://web.archive.org/cdx/search/cdx?url=lottebuy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webwedding.com,1,http://web.archive.org/cdx/search/cdx?url=webwedding.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
preall.com,1,http://web.archive.org/cdx/search/cdx?url=preall.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hawaiinewsdaily.com,1,http://web.archive.org/cdx/search/cdx?url=hawaiinewsdaily.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
15dollarstore.com,1,http://web.archive.org/cdx/search/cdx?url=15dollarstore.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
westonchamber.com,1,http://web.archive.org/cdx/search/cdx?url=westonchamber.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
crystalcanyons.net,1,http://web.archive.org/cdx/search/cdx?url=crystalcanyons.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jingning.net,1,http://web.archive.org/cdx/search/cdx?url=jingning.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
libox.com,1,http://web.archive.org/cdx/search/cdx?url=libox.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
allrecordlabels.com,1,http://web.archive.org/cdx/search/cdx?url=allrecordlabels.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
udupipalace.com,1,http://web.archive.org/cdx/search/cdx?url=udupipalace.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
followsite.com,1,http://web.archive.org/cdx/search/cdx?url=followsite.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jaag.org,1,http://web.archive.org/cdx/search/cdx?url=jaag.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bidness.com,1,http://web.archive.org/cdx/search/cdx?url=bidness.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mayalounge.net,1,http://web.archive.org/cdx/search/cdx?url=mayalounge.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
1choice4yourstore.com,1,http://web.archive.org/cdx/search/cdx?url=1choice4yourstore.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
achievo.com,1,http://web.archive.org/cdx/search/cdx?url=achievo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
operationsanta.com,1,http://web.archive.org/cdx/search/cdx?url=operationsanta.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
diabeticsupplies.com,1,http://web.archive.org/cdx/search/cdx?url=diabeticsupplies.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dpt.com,1,http://web.archive.org/cdx/search/cdx?url=dpt.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hamptonroadspub.com,1,http://web.archive.org/cdx/search/cdx?url=hamptonroadspub.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
netincomeformula.info,1,http://web.archive.org/cdx/search/cdx?url=netincomeformula.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hollywoodnorth.com,1,http://web.archive.org/cdx/search/cdx?url=hollywoodnorth.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
crazyjoys.com,1,http://web.archive.org/cdx/search/cdx?url=crazyjoys.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
shuella.com,1,http://web.archive.org/cdx/search/cdx?url=shuella.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
whatiwear.com,1,http://web.archive.org/cdx/search/cdx?url=whatiwear.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
neosystem.com,1,http://web.archive.org/cdx/search/cdx?url=neosystem.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
loveleaf.net,1,http://web.archive.org/cdx/search/cdx?url=loveleaf.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
inso.com,1,http://web.archive.org/cdx/search/cdx?url=inso.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tuvy.com,1,http://web.archive.org/cdx/search/cdx?url=tuvy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
im4change.org,1,http://web.archive.org/cdx/search/cdx?url=im4change.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
powerproduct.com,1,http://web.archive.org/cdx/search/cdx?url=powerproduct.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
clutch22.com,1,http://web.archive.org/cdx/search/cdx?url=clutch22.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
soothetube.com,1,http://web.archive.org/cdx/search/cdx?url=soothetube.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jsmagic.net,1,http://web.archive.org/cdx/search/cdx?url=jsmagic.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
saveontests.com,0,http://web.archive.org/cdx/search/cdx?url=saveontests.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
discountgenericcialis.com,1,http://web.archive.org/cdx/search/cdx?url=discountgenericcialis.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thefinestwatches.com,1,http://web.archive.org/cdx/search/cdx?url=thefinestwatches.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
truecombat.com,1,http://web.archive.org/cdx/search/cdx?url=truecombat.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vegas-valley.com,1,http://web.archive.org/cdx/search/cdx?url=vegas-valley.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
wetplanet.com,1,http://web.archive.org/cdx/search/cdx?url=wetplanet.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
rookiedaytrader.com,0,http://web.archive.org/cdx/search/cdx?url=rookiedaytrader.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ncbr.com,1,http://web.archive.org/cdx/search/cdx?url=ncbr.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bcbr.com,1,http://web.archive.org/cdx/search/cdx?url=bcbr.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
alainteam.com,1,http://web.archive.org/cdx/search/cdx?url=alainteam.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
creditcardapplications.com,1,http://web.archive.org/cdx/search/cdx?url=creditcardapplications.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
chattown.com,1,http://web.archive.org/cdx/search/cdx?url=chattown.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jogoscelular.net,1,http://web.archive.org/cdx/search/cdx?url=jogoscelular.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
slrd.com,1,http://web.archive.org/cdx/search/cdx?url=slrd.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ifsb.com,1,http://web.archive.org/cdx/search/cdx?url=ifsb.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
targetlaw.com,1,http://web.archive.org/cdx/search/cdx?url=targetlaw.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ilovebisexuals.com,1,http://web.archive.org/cdx/search/cdx?url=ilovebisexuals.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
brasov.net,1,http://web.archive.org/cdx/search/cdx?url=brasov.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
buildanapp.com,1,http://web.archive.org/cdx/search/cdx?url=buildanapp.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
musicandgamesdownload.com,1,http://web.archive.org/cdx/search/cdx?url=musicandgamesdownload.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ma3hd.net,1,http://web.archive.org/cdx/search/cdx?url=ma3hd.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mango-graphics.com,0,http://web.archive.org/cdx/search/cdx?url=mango-graphics.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
aavi.com,1,http://web.archive.org/cdx/search/cdx?url=aavi.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
snarkywood.com,1,http://web.archive.org/cdx/search/cdx?url=snarkywood.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
heretics.com,1,http://web.archive.org/cdx/search/cdx?url=heretics.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
annuaire-du-web.net,0,http://web.archive.org/cdx/search/cdx?url=annuaire-du-web.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
annuairegratuit.net,0,http://web.archive.org/cdx/search/cdx?url=annuairegratuit.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
databeam.com,0,http://web.archive.org/cdx/search/cdx?url=databeam.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
1bloc2liens.info,0,http://web.archive.org/cdx/search/cdx?url=1bloc2liens.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
craftworkshop.com,1,http://web.archive.org/cdx/search/cdx?url=craftworkshop.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
chicklit.com,1,http://web.archive.org/cdx/search/cdx?url=chicklit.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gfxartist.com,1,http://web.archive.org/cdx/search/cdx?url=gfxartist.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ubroadcast.com,1,http://web.archive.org/cdx/search/cdx?url=ubroadcast.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thedailyenron.com,1,http://web.archive.org/cdx/search/cdx?url=thedailyenron.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cross-countryski.com,1,http://web.archive.org/cdx/search/cdx?url=cross-countryski.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cjchenierandtheredhotlouisianaband.com,1,http://web.archive.org/cdx/search/cdx?url=cjchenierandtheredhotlouisianaband.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
soundhunter.com,1,http://web.archive.org/cdx/search/cdx?url=soundhunter.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
volgograd.info,1,http://web.archive.org/cdx/search/cdx?url=volgograd.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
credit-cards-info.com,0,http://web.archive.org/cdx/search/cdx?url=credit-cards-info.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
euromusic.com,1,http://web.archive.org/cdx/search/cdx?url=euromusic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
anjolique.com,1,http://web.archive.org/cdx/search/cdx?url=anjolique.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
realfasttrader.com,0,http://web.archive.org/cdx/search/cdx?url=realfasttrader.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
projtech.com,0,http://web.archive.org/cdx/search/cdx?url=projtech.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
issaquah.org,0,http://web.archive.org/cdx/search/cdx?url=issaquah.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
realtop.net,1,http://web.archive.org/cdx/search/cdx?url=realtop.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
yoforia.com,0,http://web.archive.org/cdx/search/cdx?url=yoforia.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bttgj888.com,1,http://web.archive.org/cdx/search/cdx?url=bttgj888.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
belennm.com,0,http://web.archive.org/cdx/search/cdx?url=belennm.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ecosystem.org,1,http://web.archive.org/cdx/search/cdx?url=ecosystem.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
4mtm.net,1,http://web.archive.org/cdx/search/cdx?url=4mtm.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
greenstarrecycling.com,1,http://web.archive.org/cdx/search/cdx?url=greenstarrecycling.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
joggs.com,1,http://web.archive.org/cdx/search/cdx?url=joggs.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tipovi1x2.net,1,http://web.archive.org/cdx/search/cdx?url=tipovi1x2.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
usedboatshub.com,1,http://web.archive.org/cdx/search/cdx?url=usedboatshub.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
shoesretails.com,1,http://web.archive.org/cdx/search/cdx?url=shoesretails.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gamefreax.com,1,http://web.archive.org/cdx/search/cdx?url=gamefreax.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
njet.net,1,http://web.archive.org/cdx/search/cdx?url=njet.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
uyd.me,1,http://web.archive.org/cdx/search/cdx?url=uyd.meoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
the305.com,1,http://web.archive.org/cdx/search/cdx?url=the305.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
outdoorliving.com,1,http://web.archive.org/cdx/search/cdx?url=outdoorliving.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
djvibe.com,1,http://web.archive.org/cdx/search/cdx?url=djvibe.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
a2zsportsdirect.com,0,http://web.archive.org/cdx/search/cdx?url=a2zsportsdirect.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sportgoodsreview.com,0,http://web.archive.org/cdx/search/cdx?url=sportgoodsreview.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sharebee.com,0,http://web.archive.org/cdx/search/cdx?url=sharebee.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
photoshopgraphics.com,1,http://web.archive.org/cdx/search/cdx?url=photoshopgraphics.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
